한국고용직업분류 대분류코드,한국고용직업분류 대분류명,한국고용직업분류 중분류코드,한국고용직업분류 중분류명,한국고용직업분류 소분류코드,한국고용직업분류 소분류명,한국고용직업분류 세분류코드,한국고용직업분류 세분류명,한국표준직업분류 세분류코드,한국표준직업분류 세분류명,loofio_archetype,archetype_family,support_level,mapping_note
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,414,"창작·공연 전문가(작가, 연극 제외)",4144,국악인 및 전통 예능인,2844,국악 및 전통 예능인,PERSONAL_BRAND_PROJECT,PERSONAL_BRAND,C,개인 창작/공연 수익모델은 별도 프로젝트·브랜드 모델 필요
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,414,"창작·공연 전문가(작가, 연극 제외)",4145,"지휘자, 작곡가 및 연주가",2845,지휘자·작곡가및연주가,PERSONAL_BRAND_PROJECT,PERSONAL_BRAND,C,개인 창작/공연 수익모델은 별도 프로젝트·브랜드 모델 필요
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,414,"창작·공연 전문가(작가, 연극 제외)",4146,가수 및 성악가,2846,가수 및 성악가,PERSONAL_BRAND_PROJECT,PERSONAL_BRAND,C,개인 창작/공연 수익모델은 별도 프로젝트·브랜드 모델 필요
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,414,"창작·공연 전문가(작가, 연극 제외)",4147,무용가 및 안무가,2847,무용가 및 안무가,PERSONAL_BRAND_PROJECT,PERSONAL_BRAND,C,개인 창작/공연 수익모델은 별도 프로젝트·브랜드 모델 필요
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,414,"창작·공연 전문가(작가, 연극 제외)",4149,기타 시각 및 공연 예술가,2849,기타 시각 및 공연 예술가,PERSONAL_BRAND_PROJECT,PERSONAL_BRAND,C,개인 창작/공연 수익모델은 별도 프로젝트·브랜드 모델 필요
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,415,디자이너,4151,제품 디자이너,2851,제품 디자이너,PROJECT_CREATIVE,PROJECT_SERVICE,B,프로젝트·예약·견적 기반 창작 서비스로 적용 가능
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,415,디자이너,4153,실내장식 디자이너,2853,실내장식 디자이너,PROJECT_CREATIVE,PROJECT_SERVICE,B,프로젝트·예약·견적 기반 창작 서비스로 적용 가능
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,415,디자이너,4154,시각 디자이너,2854,시각 디자이너,PROJECT_CREATIVE,PROJECT_SERVICE,B,프로젝트·예약·견적 기반 창작 서비스로 적용 가능
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,415,디자이너,4155,미디어 콘텐츠 디자이너,2855,미디어 콘텐츠 디자이너,PROJECT_CREATIVE,PROJECT_SERVICE,B,프로젝트·예약·견적 기반 창작 서비스로 적용 가능
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,416,연극·영화·방송 전문가,4161,감독 및 기술감독,2831,감독 및 기술 감독,PERSONAL_BRAND_PROJECT,PERSONAL_BRAND,C,개인 창작/공연 수익모델은 별도 프로젝트·브랜드 모델 필요
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,416,연극·영화·방송 전문가,4162,배우 및 모델,2832,배우 및 모델,PERSONAL_BRAND_PROJECT,PERSONAL_BRAND,C,개인 창작/공연 수익모델은 별도 프로젝트·브랜드 모델 필요
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,416,연극·영화·방송 전문가,4163,아나운서 및 리포터,2833,아나운서 및 리포터,PERSONAL_BRAND_PROJECT,PERSONAL_BRAND,C,개인 창작/공연 수익모델은 별도 프로젝트·브랜드 모델 필요
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,416,연극·영화·방송 전문가,4164,촬영 기사,2834,촬영기사,PROJECT_CREATIVE,PROJECT_SERVICE,B,프로젝트·예약·견적 기반 창작 서비스로 적용 가능
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,416,연극·영화·방송 전문가,4165,음향·녹음 기사,2835,음향 및 녹음 기사,PROJECT_CREATIVE,PROJECT_SERVICE,B,프로젝트·예약·견적 기반 창작 서비스로 적용 가능
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,416,연극·영화·방송 전문가,4166,영상·녹화·편집 기사,2836,영상·녹화 및 편집 기사,PROJECT_CREATIVE,PROJECT_SERVICE,B,프로젝트·예약·견적 기반 창작 서비스로 적용 가능
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,416,연극·영화·방송 전문가,4167,조명·영사 기사,2837,조명기사 및 영사기사,PROJECT_CREATIVE,PROJECT_SERVICE,B,프로젝트·예약·견적 기반 창작 서비스로 적용 가능
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,416,연극·영화·방송 전문가,4169,기타 연극·영화·방송 종사원,2839,기타 연극·영화 및 영상 관련 종사원,PROJECT_CREATIVE,PROJECT_SERVICE,B,프로젝트·예약·견적 기반 창작 서비스로 적용 가능
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,417,문화·예술 기획자 및 매니저,4171,공연·영화 및 음반 기획자,2881,공연·영화 및 음반 기획자,EVENT_PROJECT,PROJECT_SERVICE,B,행사·콘텐츠 프로젝트·계약형으로 적용 가능
4,예술·디자인·방송·스포츠직,41,예술·디자인·방송직,417,문화·예술 기획자 및 매니저,4172,연예인매니저 및 스포츠매니저,2882,연예인 및 스포츠 매니저,EVENT_PROJECT,PROJECT_SERVICE,B,행사·콘텐츠 프로젝트·계약형으로 적용 가능
4,예술·디자인·방송·스포츠직,42,스포츠·레크리에이션직,420,스포츠·레크리에이션 종사자,4201,스포츠 감독 및 코치,2861,스포츠 감독 및 코치,MEMBERSHIP_FITNESS,MEMBERSHIP_SERVICE,A,회차·예약·회원 재등록 구조가 있어 현재 엔진과 높은 호환성
4,예술·디자인·방송·스포츠직,42,스포츠·레크리에이션직,420,스포츠·레크리에이션 종사자,4202,직업 운동선수,2862,직업 운동선수,PERSONAL_BRAND_EVENT,PERSONAL_BRAND,C,개인 브랜드·스폰서·경기 수익모델로 별도 모델 필요
4,예술·디자인·방송·스포츠직,42,스포츠·레크리에이션직,420,스포츠·레크리에이션 종사자,4203,경기 심판 및 경기 기록원,2863,경기 심판 및 경기 기록원,EVENT_PROJECT,PROJECT_SERVICE,C,경기·이벤트 단위 데이터 모델이 필요
4,예술·디자인·방송·스포츠직,42,스포츠·레크리에이션직,420,스포츠·레크리에이션 종사자,4204,"스포츠강사, 레크리에이션강사 및 기타 관련 전문가",2869,기타 스포츠 및 레크리에이션 관련 전문가,MEMBERSHIP_FITNESS,MEMBERSHIP_SERVICE,A,회차·예약·회원 재등록 구조가 있어 현재 엔진과 높은 호환성
4,예술·디자인·방송·스포츠직,42,스포츠·레크리에이션직,420,스포츠·레크리에이션 종사자,4209,기타 스포츠 및 여가서비스 종사원,4329,기타 여가서비스 종사원,MEMBERSHIP_FITNESS,MEMBERSHIP_SERVICE,A,회차·예약·회원 재등록 구조가 있어 현재 엔진과 높은 호환성
5,미용·여행·숙박·음식·경비·청소직,51,미용·예식 서비스직,511,미용 서비스원,5111,이용사,4221,이용사,APPOINTMENT_PERSONAL,APPOINTMENT_SERVICE,A,예약·재방문·서비스별 객단가 구조로 MVP와 직접 호환
5,미용·여행·숙박·음식·경비·청소직,51,미용·예식 서비스직,511,미용 서비스원,5112,미용사,4222,미용사,APPOINTMENT_PERSONAL,APPOINTMENT_SERVICE,A,예약·재방문·서비스별 객단가 구조로 MVP와 직접 호환
5,미용·여행·숙박·음식·경비·청소직,51,미용·예식 서비스직,511,미용 서비스원,5113,피부 및 체형 관리사,4223,피부 및 체형 관리사,APPOINTMENT_PERSONAL,APPOINTMENT_SERVICE,A,예약·재방문·서비스별 객단가 구조로 MVP와 직접 호환
5,미용·여행·숙박·음식·경비·청소직,51,미용·예식 서비스직,511,미용 서비스원,5114,메이크업 아티스트 및 분장사,4224,메이크업 아티스트 및 분장사,APPOINTMENT_PERSONAL,APPOINTMENT_SERVICE,A,예약·재방문·서비스별 객단가 구조로 MVP와 직접 호환
5,미용·여행·숙박·음식·경비·청소직,51,미용·예식 서비스직,511,미용 서비스원,5115,반려동물 미용 및 관리 종사원,4291,반려동물 미용 및 관리 종사원,APPOINTMENT_PERSONAL,APPOINTMENT_SERVICE,A,예약·재방문·서비스별 객단가 구조로 MVP와 직접 호환
5,미용·여행·숙박·음식·경비·청소직,51,미용·예식 서비스직,511,미용 서비스원,5119,기타 미용 서비스원,4229,기타 미용 관련 서비스 종사원,APPOINTMENT_PERSONAL,APPOINTMENT_SERVICE,A,예약·재방문·서비스별 객단가 구조로 MVP와 직접 호환
5,미용·여행·숙박·음식·경비·청소직,51,미용·예식 서비스직,512,결혼·장례 등 예식 서비스원,5121,결혼상담원 및 웨딩플래너,4231,결혼상담원 및 웨딩플래너,EVENT_PROJECT,PROJECT_SERVICE,B,예약·상담·행사일·계약금 구조로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,51,미용·예식 서비스직,512,결혼·장례 등 예식 서비스원,5122,혼례 종사원,4232,혼례 종사원,EVENT_PROJECT,PROJECT_SERVICE,B,예약·상담·행사일·계약금 구조로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,51,미용·예식 서비스직,512,결혼·장례 등 예식 서비스원,5123,장례 지도사 및 장례 상담원,4233,장례 상담원 및 장례 지도사,EVENT_PROJECT,PROJECT_SERVICE,B,예약·상담·행사일·계약금 구조로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,51,미용·예식 서비스직,512,결혼·장례 등 예식 서비스원,5124,점술가 및 민속신앙 종사원,4292,점술가 및 민속신앙 종사원,APPOINTMENT_PROFESSIONAL,APPOINTMENT_SERVICE,B,상담/예약 기반 개인서비스로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,51,미용·예식 서비스직,512,결혼·장례 등 예식 서비스원,5129,기타 개인 생활 서비스원,4293,개인 생활 서비스 종사원,APPOINTMENT_PROFESSIONAL,APPOINTMENT_SERVICE,B,상담/예약 기반 개인서비스로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,52,여행·숙박·오락 서비스직,521,여행 서비스원,5211,여행상품 개발자,2732,여행 상품 개발자,TRAVEL_BOOKING,ACCOMMODATION_TRAVEL,B,상품·예약·취소·재구매 구조로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,52,여행·숙박·오락 서비스직,521,여행 서비스원,5212,여행 사무원,3921,여행 사무원,TRAVEL_BOOKING,ACCOMMODATION_TRAVEL,B,상품·예약·취소·재구매 구조로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,52,여행·숙박·오락 서비스직,521,여행 서비스원,5213,여행 안내원 및 해설사,4321,여가 및 관광 서비스 종사원,TRAVEL_BOOKING,ACCOMMODATION_TRAVEL,B,상품·예약·취소·재구매 구조로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,52,여행·숙박·오락 서비스직,522,항공기·선박·열차 객실승무원,5221,항공기 객실승무원,4311,항공기 객실 승무원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,운송기관 종사 직무 자체는 사업 업종으로 직접 매핑하기 어려움
5,미용·여행·숙박·음식·경비·청소직,52,여행·숙박·오락 서비스직,522,항공기·선박·열차 객실승무원,5222,선박·열차 객실승무원,4312,선박 및 열차 객실 승무원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,운송기관 종사 직무 자체는 사업 업종으로 직접 매핑하기 어려움
5,미용·여행·숙박·음식·경비·청소직,52,여행·숙박·오락 서비스직,523,숙박시설 서비스원,5230,숙박시설 서비스원,4322,숙박시설 서비스 종사원,ACCOMMODATION,ACCOMMODATION_TRAVEL,B,객실/일자별 점유율·취소·재방문 분석으로 확장 가능
5,미용·여행·숙박·음식·경비·청소직,52,여행·숙박·오락 서비스직,524,오락시설 서비스원,5240,오락시설 서비스원,4323,오락시설 서비스 종사원,LEISURE_BOOKING_OR_WALKIN,WALKIN_COMMERCE,B,시간대 수요·예약 또는 입장 매출 분석으로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,531,주방장 및 조리사,5311,주방장 및 요리 연구가,2870,주방장 및 요리 연구가,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,B,시간대별 매출·상품수요·재방문 분석으로 현재 루프 확장 가능
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,531,주방장 및 조리사,5312,한식 조리사,4411,한식 조리사,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,B,시간대별 매출·상품수요·재방문 분석으로 현재 루프 확장 가능
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,531,주방장 및 조리사,5313,중식 조리사,4412,중식 조리사,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,B,시간대별 매출·상품수요·재방문 분석으로 현재 루프 확장 가능
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,531,주방장 및 조리사,5314,양식 조리사,4413,양식 조리사,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,B,시간대별 매출·상품수요·재방문 분석으로 현재 루프 확장 가능
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,531,주방장 및 조리사,5315,일식 조리사,4414,일식 조리사,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,B,시간대별 매출·상품수요·재방문 분석으로 현재 루프 확장 가능
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,531,주방장 및 조리사,5316,바텐더,4421,바텐더,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,B,시간대별 매출·상품수요·재방문 분석으로 현재 루프 확장 가능
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,531,주방장 및 조리사,5317,음료 조리사,4415,음료 조리사,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,B,시간대별 매출·상품수요·재방문 분석으로 현재 루프 확장 가능
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,531,주방장 및 조리사,5319,기타 조리사,4419,기타 조리사,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,B,시간대별 매출·상품수요·재방문 분석으로 현재 루프 확장 가능
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,532,식당 서비스원,5321,패스트푸드 준비원,9521,패스트푸드 준비원,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,C,사업 운영 데이터에는 포함되나 해당 직무 자체는 업종이 아님
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,532,식당 서비스원,5322,접객원(홀서빙원),4422,웨이터,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,C,사업 운영 데이터에는 포함되나 해당 직무 자체는 업종이 아님
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,532,식당 서비스원,5323,주방 보조원,9522,주방 보조원,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,C,사업 운영 데이터에는 포함되나 해당 직무 자체는 업종이 아님
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,532,식당 서비스원,5324,음식 배달원,9223,음식 배달원,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,C,사업 운영 데이터에는 포함되나 해당 직무 자체는 업종이 아님
5,미용·여행·숙박·음식·경비·청소직,53,음식 서비스직,532,식당 서비스원,5329,기타 음식 서비스 종사원,4429,기타 음식 서비스 종사원,FOOD_WALKIN_DELIVERY,WALKIN_COMMERCE,C,사업 운영 데이터에는 포함되나 해당 직무 자체는 업종이 아님
5,미용·여행·숙박·음식·경비·청소직,54,경호·경비직,541,경호·보안 종사자,5411,경호원,4121,경호원,RECURRING_FACILITY_SERVICE,RECURRING_SERVICE,B,계약·현장·인력가동률·갱신 기반 서비스로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,54,경호·경비직,541,경호·보안 종사자,5412,청원경찰,4122,청원경찰,NONCOMMERCIAL_OR_PUBLIC_ROLE,NONCOMMERCIAL_PUBLIC,D,공공·고용 역할 성격이 강해 사업 업종으로 직접 매핑하지 않음
5,미용·여행·숙박·음식·경비·청소직,54,경호·경비직,541,경호·보안 종사자,5413,시설·특수 경비원,4123,시설 및 특수 경비원,RECURRING_FACILITY_SERVICE,RECURRING_SERVICE,B,계약·현장·인력가동률·갱신 기반 서비스로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,54,경호·경비직,541,경호·보안 종사자,5419,기타 경호·보안 종사원,4129,기타 경호 및 보안 관련 종사원,RECURRING_FACILITY_SERVICE,RECURRING_SERVICE,B,계약·현장·인력가동률·갱신 기반 서비스로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,54,경호·경비직,542,경비원,5420,경비원(건물 관리원),9421,건물 관리원,RECURRING_FACILITY_SERVICE,RECURRING_SERVICE,B,계약·현장·인력가동률·갱신 기반 서비스로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,55,돌봄 서비스직(간병·육아),550,돌봄 서비스 종사자,5501,요양 보호사 및 간병인,4211,돌봄 서비스 종사원,RECURRING_CARE_SERVICE,RECURRING_SERVICE,B,정기 방문·시간 슬롯·재계약 구조로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,55,돌봄 서비스직(간병·육아),550,돌봄 서비스 종사자,5502,육아 도우미,9512,육아 도우미,RECURRING_CARE_SERVICE,RECURRING_SERVICE,B,정기 방문·시간 슬롯·재계약 구조로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,56,청소 및 기타 개인서비스직,561,청소·방역 및 가사 서비스원,5611,청소원,9411,청소원,FIELD_HOME_SERVICE,FIELD_SERVICE,B,예약/방문·반복 이용·작업건 단위로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,56,청소 및 기타 개인서비스직,561,청소·방역 및 가사 서비스원,5612,환경미화원 및 재활용품 수거원,9412,환경미화원 및 재활용품 수거원,NONCOMMERCIAL_OR_PUBLIC_ROLE,NONCOMMERCIAL_PUBLIC,D,공공·고용 역할 성격이 강해 사업 업종으로 직접 매핑하지 않음
5,미용·여행·숙박·음식·경비·청소직,56,청소 및 기타 개인서비스직,561,청소·방역 및 가사 서비스원,5613,배관 세정원 및 방역원,7991,배관 세정원 및 방역원,FIELD_HOME_SERVICE,FIELD_SERVICE,B,예약/방문·반복 이용·작업건 단위로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,56,청소 및 기타 개인서비스직,561,청소·방역 및 가사 서비스원,5614,구두 미화원,9991,구두 미화원,FIELD_HOME_SERVICE,FIELD_SERVICE,B,예약/방문·반복 이용·작업건 단위로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,56,청소 및 기타 개인서비스직,561,청소·방역 및 가사 서비스원,5615,세탁원(다림질원),9992,세탁원 및 다림질원,FIELD_HOME_SERVICE,FIELD_SERVICE,B,예약/방문·반복 이용·작업건 단위로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,56,청소 및 기타 개인서비스직,561,청소·방역 및 가사 서비스원,5616,가사 도우미,9511,가사 도우미,FIELD_HOME_SERVICE,FIELD_SERVICE,B,예약/방문·반복 이용·작업건 단위로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,56,청소 및 기타 개인서비스직,562,검침·주차관리 및 기타 서비스 단순 종사자,5621,계기 검침원 및 가스 점검원,9921,계기 검침원 및 가스 점검원,NONCOMMERCIAL_OR_PUBLIC_ROLE,NONCOMMERCIAL_PUBLIC,D,공공·고용 역할 성격이 강해 사업 업종으로 직접 매핑하지 않음
5,미용·여행·숙박·음식·경비·청소직,56,청소 및 기타 개인서비스직,562,검침·주차관리 및 기타 서비스 단순 종사자,5622,자동판매기 관리원,9922,자동판매기 관리원,FIELD_HOME_SERVICE,FIELD_SERVICE,B,예약/방문·반복 이용·작업건 단위로 적용 가능
5,미용·여행·숙박·음식·경비·청소직,56,청소 및 기타 개인서비스직,562,검침·주차관리 및 기타 서비스 단순 종사자,5623,주차 관리·안내원,9923,주차 관리원 및 안내원,NONCOMMERCIAL_OR_PUBLIC_ROLE,NONCOMMERCIAL_PUBLIC,D,공공·고용 역할 성격이 강해 사업 업종으로 직접 매핑하지 않음
5,미용·여행·숙박·음식·경비·청소직,56,청소 및 기타 개인서비스직,562,검침·주차관리 및 기타 서비스 단순 종사자,5624,검표원,9422,검표원,NONCOMMERCIAL_OR_PUBLIC_ROLE,NONCOMMERCIAL_PUBLIC,D,공공·고용 역할 성격이 강해 사업 업종으로 직접 매핑하지 않음
5,미용·여행·숙박·음식·경비·청소직,56,청소 및 기타 개인서비스직,562,검침·주차관리 및 기타 서비스 단순 종사자,5629,기타 서비스 단순 종사원,9999,기타 서비스 관련 단순 종사원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,공공·시설 고용 직무 성격이 강하거나 직접 사업 매핑이 약함
6,영업·판매·운전·운송직,61,영업·판매직,611,부동산 컨설턴트 및 중개인,6110,부동산 컨설턴트 및 중개인,2745,부동산 컨설턴트 및 중개사,LEAD_PROFESSIONAL_SERVICE,LEAD_SERVICE,B,문의→상담→계약 전환 구조로 적용 가능
6,영업·판매·운전·운송직,61,영업·판매직,612,영업원 및 상품중개인,6121,기술 영업원,2743,기술 영업원,LEAD_SALES,LEAD_SERVICE,B,리드→상담→계약/구매 전환 분석으로 확장 가능
6,영업·판매·운전·운송직,61,영업·판매직,612,영업원 및 상품중개인,6122,해외 영업원,2742,해외 영업원,LEAD_SALES,LEAD_SERVICE,B,리드→상담→계약/구매 전환 분석으로 확장 가능
6,영업·판매·운전·운송직,61,영업·판매직,612,영업원 및 상품중개인,6123,자동차 영업원,5101,자동차 영업원,LEAD_SALES,LEAD_SERVICE,B,리드→상담→계약/구매 전환 분석으로 확장 가능
6,영업·판매·운전·운송직,61,영업·판매직,612,영업원 및 상품중개인,6124,제품·광고 영업원,5102,제품및광고영업원,LEAD_SALES,LEAD_SERVICE,B,리드→상담→계약/구매 전환 분석으로 확장 가능
6,영업·판매·운전·운송직,61,영업·판매직,612,영업원 및 상품중개인,6125,상품 중개인 및 경매사,2744,상품 중개인 및 경매사,LEAD_SALES,LEAD_SERVICE,B,리드→상담→계약/구매 전환 분석으로 확장 가능
6,영업·판매·운전·운송직,61,영업·판매직,612,영업원 및 상품중개인,6129,기타 기술 영업·중개 종사원,2749,기타 기술 영업 및 중개 관련 종사원,LEAD_SALES,LEAD_SERVICE,B,리드→상담→계약/구매 전환 분석으로 확장 가능
6,영업·판매·운전·운송직,61,영업·판매직,613,텔레마케터,6130,텔레마케터,5313,텔레마케터,LEAD_SALES,LEAD_SERVICE,B,리드→상담→계약/구매 전환 분석으로 확장 가능
6,영업·판매·운전·운송직,61,영업·판매직,614,소규모 상점 경영 및 일선 관리 종사자,6140,소규모 상점 경영 및 일선 관리 종사원,5211,소규모 상점 경영 및 일선 관리 종사원,RETAIL_COMMERCE,WALKIN_COMMERCE,B,시간대·상품·재구매·객단가 분석으로 적용 가능
6,영업·판매·운전·운송직,61,영업·판매직,615,판매 종사자,6151,상점 판매원,5212,상점 판매원,RETAIL_COMMERCE,WALKIN_COMMERCE,B,시간대·상품·재구매·객단가 분석으로 적용 가능
6,영업·판매·운전·운송직,61,영업·판매직,615,판매 종사자,6152,통신 기기·서비스 판매원,5311,단말기 및 통신 서비스 판매원,RETAIL_COMMERCE,WALKIN_COMMERCE,B,시간대·상품·재구매·객단가 분석으로 적용 가능
6,영업·판매·운전·운송직,61,영업·판매직,615,판매 종사자,6153,온라인 판매원,5312,온라인쇼핑판매원,RETAIL_COMMERCE,WALKIN_COMMERCE,B,시간대·상품·재구매·객단가 분석으로 적용 가능
6,영업·판매·운전·운송직,61,영업·판매직,615,판매 종사자,6154,상품 대여원,5220,상품 대여원,RETAIL_COMMERCE,WALKIN_COMMERCE,B,시간대·상품·재구매·객단가 분석으로 적용 가능
6,영업·판매·운전·운송직,61,영업·판매직,615,판매 종사자,6155,노점 및 이동 판매원,5322,노점 및 이동 판매원,RETAIL_COMMERCE,WALKIN_COMMERCE,B,시간대·상품·재구매·객단가 분석으로 적용 가능
6,영업·판매·운전·운송직,61,영업·판매직,615,판매 종사자,6156,방문 판매원,5321,방문 판매원,RETAIL_COMMERCE,WALKIN_COMMERCE,B,시간대·상품·재구매·객단가 분석으로 적용 가능
6,영업·판매·운전·운송직,61,영업·판매직,615,판매 종사자,6157,주유원(가스충전원),9531,주유원,RETAIL_COMMERCE,WALKIN_COMMERCE,B,시간대·상품·재구매·객단가 분석으로 적용 가능
6,영업·판매·운전·운송직,61,영업·판매직,616,매장 계산원 및 매표원,6161,매장 계산원 및 요금 정산원,5214,매장 계산원 및 요금 정산원,RETAIL_COMMERCE,WALKIN_COMMERCE,B,시간대·상품·재구매·객단가 분석으로 적용 가능
6,영업·판매·운전·운송직,61,영업·판매직,616,매장 계산원 및 매표원,6162,매표원 및 복권 판매원,5213,매표원 및 복권 판매원,RETAIL_COMMERCE,WALKIN_COMMERCE,B,시간대·상품·재구매·객단가 분석으로 적용 가능
6,영업·판매·운전·운송직,61,영업·판매직,617,판촉 및 기타 판매 단순 종사자,6171,홍보 도우미 및 판촉원,5323,홍보 도우미 및 판촉원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,C,판매 활동 데이터에는 포함되나 직무 자체는 업종과 다름
6,영업·판매·운전·운송직,61,영업·판매직,617,판촉 및 기타 판매 단순 종사자,6179,기타 판매 단순 종사원,9539,기타 판매 관련 단순 종사원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,C,판매 활동 데이터에는 포함되나 직무 자체는 업종과 다름
6,영업·판매·운전·운송직,62,운전·운송직,621,항공기·선박·철도 조종사 및 관제사,6211,항공기 조종사,2381,항공기 조종사,TRANSPORT_DELIVERY,TRANSPORT_LOGISTICS,C,운항·운송 사업으로 가능하나 인허가·기업형 운영 제약 큼
6,영업·판매·운전·운송직,62,운전·운송직,621,항공기·선박·철도 조종사 및 관제사,6212,"선장, 항해사 및 도선사",2382,선장·항해사 및 도선사,TRANSPORT_DELIVERY,TRANSPORT_LOGISTICS,C,운항·운송 사업으로 가능하나 인허가·기업형 운영 제약 큼
6,영업·판매·운전·운송직,62,운전·운송직,621,항공기·선박·철도 조종사 및 관제사,6213,철도·전동차 기관사,8710,철도 및 전동차 기관사,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,대중교통·기관 고용 직무 성격이 강함
6,영업·판매·운전·운송직,62,운전·운송직,621,항공기·선박·철도 조종사 및 관제사,6214,관제사,2383,관제사,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,대중교통·기관 고용 직무 성격이 강함
6,영업·판매·운전·운송직,62,운전·운송직,621,항공기·선박·철도 조종사 및 관제사,6219,기타 철도운송 종사원,8720,철도운송 관련 종사원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,대중교통·기관 고용 직무 성격이 강함
6,영업·판매·운전·운송직,62,운전·운송직,622,자동차 운전원,6221,택시 운전원,8731,택시 운전원,TRANSPORT_DELIVERY,TRANSPORT_LOGISTICS,B,운행/배달 건·시간대 수요·재구매 분석으로 확장 가능
6,영업·판매·운전·운송직,62,운전·운송직,622,자동차 운전원,6222,버스 운전원,8732,버스 운전원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,대중교통·기관 고용 직무 성격이 강함
6,영업·판매·운전·운송직,62,운전·운송직,622,자동차 운전원,6223,화물차·특수차 운전원,8733,화물차및특수차운전원,TRANSPORT_DELIVERY,TRANSPORT_LOGISTICS,B,운행/배달 건·시간대 수요·재구매 분석으로 확장 가능
